ALLAPOT|AR|EGESZ_SZOBAK|EMELET|FELSZOBAK|FUTES|KERT_TERULET|KERULET|KILATAS|KOMFORT|LIFT|PARKOLAS|SAVE_DATE|SZINTEK|TERULET|TETOTER|URL|UTCA|VAROSRESZ
|15.800000|2.000000|0|0.000000|házközponti egyedi méréssel||14||összkomfortos|van|nincs|2013.10.04||48.000000|-1|http://ingatlan.com/zuglo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+kover+lajos+utca/20290305?sid=0&|Kövér Lajos utca|Zugló
jó állapotú|9.700000|1.000000|0|1.000000|||11|panorámás|összkomfortos|nincs|nincs|2013.10.04||51.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/panel-lakas/budapest+11+kerulet+hadak+utja/20274767?sid=0&|Hadak útja|Kelenföld
jó állapotú|18.600000|2.000000|4|2.000000|||13|udvari|összkomfortos|van|nincs|2013.10.04|5|70.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/20367228?sid=0&||
|17.490000|1.000000|0|1.000000|házközponti egyedi méréssel||13||összkomfortos|van|nincs|2013.10.04||50.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+petnehazy+utca/20181802?sid=0&|Petneházy utca|Angyalföld
közepes állapotú|8.600000|1.000000|2|1.000000|||11|utcai|összkomfortos|van|nincs|2013.10.04|10|48.000000|-1|http://ingatlan.com/fehervari-uti-lakotelep/elado+lakas/panel-lakas/budapest+11+kerulet+albert+utca/20302120?sid=0&|Albert utca|Fehérvári úti lakótelep
|13.500000|1.000000|0|0.000000|házközponti egyedi méréssel||13||összkomfortos|van|nincs|2013.10.04||33.000000|-1|http://ingatlan.com/loportardulo/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+szabolcs+utca/20359202?sid=0&||
közepes állapotú|15.900000|2.000000|3|1.000000|gáz (cirko)||7|utcai|összkomfortos|nincs|nincs|2013.10.04||79.000000|-1|http://ingatlan.com/ligetvaros/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+marek+jozsef+utca/20350266?sid=0&|Marek József utca|Ligetváros
felújított|13.200000|2.000000|0|0.000000|gáz (cirko)||6|udvari|összkomfortos|van|nincs|2013.10.05||49.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-belul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+dessewffy+utca/20352935?sid=0&|Dessewffy utca|Terézváros - Nagykörúton belül
|36.000000|2.000000|3|2.000000|gáz (cirko)||11|panorámás||nincs|nincs|2013.10.05|3|81.000000|-1|http://ingatlan.com/sashegy-xii/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+zolyomi+ut/20343026?sid=0&|Zólyomi út|Sashegy
|15.990000|1.000000|1|1.000000|gáz (konvektor)|500|11|utcai|összkomfortos|nincs|nincs|2013.10.05||46.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+bornemissza+utca/20202891?sid=0&|Bornemissza utca|Kelenföld
|25.900000|1.000000|6|2.000000|házközponti egyedi méréssel||3|panorámás|összkomfortos|van|nincs|2013.10.05||65.000000|-1|http://ingatlan.com/iii-ker/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+timar+utca/7084433?sid=0&|Tímár utca|
jó állapotú|12.490000|2.000000|4|0.000000|||13|panorámás|összkomfortos|van|nincs|2013.10.05||57.000000|-1|http://ingatlan.com/vizafogo/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+kassak+lajos+utca/6877583?sid=0&|Kassák Lajos utca|Vizafogó
jó állapotú|10.990000|1.000000|3|1.000000|gáz (konvektor)||14||összkomfortos|nincs|nincs|2013.10.05|3|42.000000|-1|http://ingatlan.com/nagyzuglo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+nagy+lajos+kiraly+utja/20185666?sid=0&|Nagy Lajos király útja|Nagyzugló
|138.000000|5.000000|1|0.000000|||2|panorámás|luxus|van|nincs|2013.10.05|2|170.000000|-1|http://ingatlan.com/pasaret/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet/6065100?sid=0&||Pasarét
jó állapotú|12.900000|2.000000|3|0.000000|gáz (cirko)||14|utcai|összkomfortos|nincs|nincs|2013.10.05|3|53.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+mogyorodi+ut/6634178?sid=0&|Mogyoródi út|
|20.900000|1.000000|0|2.000000|házközponti egyedi méréssel||14|udvari|összkomfortos|nincs|nincs|2013.10.05|3|61.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet/20369601?sid=0&||
felújított|19.900000|1.000000|1|1.000000|gáz (cirko)||2|panorámás|összkomfortos|nincs|nincs|2013.10.05||42.000000|-1|http://ingatlan.com/pasaret/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+also+volgy+utca/20316395?sid=0&|Alsó Völgy utca|Pasarét
közepes állapotú|18.900000|3.000000|3|1.000000|gáz (cirko)||7|utcai|összkomfortos|van|nincs|2013.10.06||91.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+istvan+utca/20184025?sid=0&|István utca|Erzsébetváros - Nagykörúton kívül
felújított|14.900000|1.000000|4|2.000000|gáz (cirko)||8|||van|nincs|2013.10.06||44.000000|-1|http://ingatlan.com/jozsefvaros-nagykoruton-belul-palotanegyed/elado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+szentkiralyi+utca/20359176?sid=0&|Szentkirályi utca|Palotanegyed
jó állapotú|8.300000|1.000000|4|1.000000|házközponti egyedi méréssel||11||összkomfortos|van|nincs|2013.10.06||33.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/panel-lakas/budapest+11+kerulet+etele+ut/20319817?sid=0&|Etele út|
közepes állapotú|29.900000|2.000000|4|0.000000|||5|utcai|összkomfortos|van|nincs|2013.10.06||68.000000|-1|http://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+nyary+pal+utca/20316283?sid=0&|Nyáry Pál utca|
|49.000000|2.000000|2|1.000000|házközponti egyedi méréssel||2|panorámás|összkomfortos|van|nincs|2013.10.06||70.000000|-1|http://ingatlan.com/ii-ker/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+filler+utca/20245562?sid=0&|Fillér utca|
|15.180000|1.000000|1|1.000000|házközponti egyedi méréssel||14|utcai|összkomfortos|van|nincs|2013.10.06||41.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+tabornok+utca/6624161?sid=0&|Tábornok utca|
felújított|9.900000|1.000000|0|2.000000|||20|utcai|összkomfortos|van|nincs|2013.10.06||62.000000|-1|http://ingatlan.com/pesterzsebet/elado+lakas/panel-lakas/budapest+20+kerulet+topanka+utca/20287859?sid=0&|Topánka utca|Pesterzsébet
jó állapotú|16.490000|2.000000|3|1.000000|||13|utcai|összkomfortos|van|nincs|2013.10.07||66.000000|-1|http://ingatlan.com/ujlipotvaros/elado+lakas/panel-lakas/budapest+13+kerulet/20367502?sid=0&||Újlipótváros
jó állapotú|11.500000|2.000000|3|0.000000|gáz (konvektor)||14|utcai|összkomfortos|nincs|nincs|2013.10.07||50.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+nagy+lajos+kiraly+utja/20318186?sid=0&|Nagy Lajos király útja|
|16.500000|1.000000|2|1.000000|házközponti egyedi méréssel||11||összkomfortos|van|nincs|2013.10.07||41.000000|-1|http://ingatlan.com/sasad/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+naprozsa+utca/20369423?sid=0&|Naprózsa utca|Sasad
jó állapotú|18.600000|2.000000|4|2.000000|||13|udvari|összkomfortos|van|nincs|2013.10.07|5|70.000000|-1|http://ingatlan.com/ujlipotvaros/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/20367228?sid=0&||Újlipótváros
|18.900000|1.000000|2|2.000000|gáz (cirko)||14|utcai|összkomfortos|nincs|nincs|2013.10.07||68.000000|-1|http://ingatlan.com/alsorakos/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+fajansz+utca/20233586?sid=0&|Fajansz utca|Alsórákos
közepes állapotú|16.900000|2.000000|6|0.000000|||13|utcai|összkomfortos|van|nincs|2013.10.07||69.000000|-1|http://ingatlan.com/ujlipotvaros/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+karpat+utca/7152265?sid=0&|Kárpát utca|Újlipótváros
|19.500000|1.000000|2|2.000000|házközponti egyedi méréssel||4|udvari|összkomfortos|van|nincs|2013.10.07||68.000000|-1|http://ingatlan.com/istvantelek/elado+lakas/tegla-epitesu-lakas/budapest+4+kerulet+lebstuck+maria+utca/7037713?sid=0&|Lebstück Mária utca|Istvántelek
felújított|12.900000|2.000000|4|0.000000|||14||összkomfortos|nincs|nincs|2013.10.07||51.000000|-1|http://ingatlan.com/nagyzuglo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+fogarasi+park/7153823?sid=0&|Fogarasi park|Nagyzugló
|59.900000|2.000000|3|1.000000|házközponti egyedi méréssel||11|||van|nincs|2013.10.07||123.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+beregszasz+ut/20353184?sid=0&|Beregszász út|
jó állapotú|8.900000|1.000000|7|2.000000|||15|utcai|összkomfortos|van|nincs|2013.10.07||55.000000|-1|http://ingatlan.com/ujpalota/elado+lakas/panel-lakas/budapest+15+kerulet/20280262?sid=0&||Újpalota
közepes állapotú|7.400000|1.000000|0|1.000000|||14||összkomfortos|van|nincs|2013.10.07|10|46.000000|-1|http://ingatlan.com/alsorakos/elado+lakas/panel-lakas/budapest+14+kerulet/20359087?sid=0&||Alsórákos
felújítandó|11.900000|2.000000|9|1.000000|||14||összkomfortos|van|nincs|2013.10.07||70.000000|-1|http://ingatlan.com/rakosfalva/elado+lakas/panel-lakas/budapest+14+kerulet/20249112?sid=0&||Rákosfalva
|11.700000|1.000000|0|1.000000|||13|utcai||nincs|nincs|2013.10.07||42.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+drava+utca/20062766?sid=0&|Dráva utca|
|15.990000|1.000000|8|1.000000|házközponti egyedi méréssel||13|utcai|összkomfortos|van|nincs|2013.10.07||40.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+lehel+utca/20372324?sid=0&|Lehel utca|
jó állapotú|17.250000|2.000000|3|0.000000|gáz (konvektor)||7|utcai|összkomfortos|nincs|nincs|2013.10.07||91.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+dohany+utca/20372255?sid=0&|Dohány utca|Erzsébetváros - Nagykörúton kívül
felújított|22.100000|1.000000|1|2.000000|gáz (cirko)||11||összkomfortos|nincs|nincs|2013.10.08||70.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+muskotaly+utca/6881221?sid=0&|Muskotály utca|
jó állapotú|7.600000|1.000000|0|0.000000|||11|udvari|összkomfortos|van|nincs|2013.10.08||37.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/panel-lakas/budapest+11+kerulet+andor+utca/20316099?sid=0&|Andor utca|Albertfalva
jó állapotú|12.800000|2.000000|1|2.000000|||11|utcai|összkomfortos|van|nincs|2013.10.08|100|70.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/panel-lakas/budapest+11+kerulet+fegyvernek+utca/20236113?sid=0&|Fegyvernek utca|
jó állapotú|10.500000|1.000000|7|2.000000|||11|panorámás|összkomfortos|van|nincs|2013.10.08||53.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/panel-lakas/budapest+11+kerulet+fehervari+ut/20362165?sid=0&|Fehérvári út|Albertfalva
közepes állapotú|17.990000|2.000000|1|0.000000|gáz (cirko)||11||összkomfortos|nincs|nincs|2013.10.08||67.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+somogyi+ut/20115161?sid=0&|Somogyi út|Kelenföld
|34.900000|3.000000|2|1.000000|gáz (cirko)||11|utcai|összkomfortos|van|nincs|2013.10.08||100.000000|-1|http://ingatlan.com/feneketlento/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+eszek+utca/20354505?sid=0&|Eszék utca|Feneketlen-tó
jó állapotú|24.000000|3.000000|2|0.000000|gáz (héra)||7|utcai|komfortos|nincs|nincs|2013.10.08|6|119.000000|-1|http://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+vorosmarty+utca/20317888?sid=0&|Vörösmarty utca|
jó állapotú|12.500000|2.000000|0|0.000000|gáz (konvektor)||13||komfortos|nincs|nincs|2013.10.08||51.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+keszkeno+utca/20372406?sid=0&|Keszkenõ utca|Angyalföld
felújítandó|10.700000|3.000000|2|0.000000|gáz (héra)||14|utcai|összkomfortos|nincs|nincs|2013.10.08||84.000000|-1|http://ingatlan.com/alsorakos/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+nagy+lajos+kiraly+utja/20352319?sid=0&|Nagy Lajos király útja|Alsórákos
|13.900000|1.000000|5|1.000000|házközponti egyedi méréssel||14||összkomfortos|van|nincs|2013.10.08||44.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+szuglo+utca/20373066?sid=0&|Szugló utca|
közepes állapotú|19.900000|2.000000|2|1.000000|gáz (konvektor)||1|utcai|összkomfortos|van|nincs|2013.10.08||71.000000|-1|http://ingatlan.com/gellerthegy-xi/elado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+gellerthegy+utca/20246799?sid=0&|Gellérthegy utca|Gellérthegy
|19.000000|2.000000|2|0.000000|gáz (cirko)||11|utcai|összkomfortos|nincs|nincs|2013.10.08||56.000000|-1|http://ingatlan.com/gellerthegy-xi/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+menta+utca/20332951?sid=0&|Menta utca|Gellérthegy
|19.900000|1.000000|0|2.000000|gáz (cirko)||9|utcai|összkomfortos|van|nincs|2013.10.08||54.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet/6678351?sid=0&||Külsõferencváros
|13.100000|1.000000|3|0.000000|házközponti egyedi méréssel||9|||nincs|nincs|2013.10.08||32.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+angyal+utca/20311714?sid=0&||
jó állapotú|14.900000|1.000000|1|1.000000|gáz (konvektor)||11|utcai|összkomfortos|nincs|nincs|2013.10.08||48.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+villanyi+ut/20338859?sid=0&|Villányi út|Szentimreváros
felújított|14.990000|2.000000|4|1.000000|||13||összkomfortos|nincs|nincs|2013.10.08||75.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+szent+laszlo+ut/20373671?sid=0&|Szent László út|Angyalföld
|20.500000|2.000000|0|0.000000|házközponti egyedi méréssel||9||duplakomfortos|van|nincs|2013.10.08||55.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+ferenc+ter/6137691?sid=0&|Ferenc tér|Külsõferencváros
felújított|12.500000|2.000000|2|0.000000|gáz (cirko)||9|udvari|összkomfortos|nincs|nincs|2013.10.08||42.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+angyal+utca/20067197?sid=0&||
|23.350000|2.000000|0|1.000000|egyéb||9||összkomfortos|van|nincs|2013.10.08|5|59.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+marton+utca/7163619?sid=0&|Márton utca|Külsõferencváros
|25.990000|3.000000|1|0.000000|||9||összkomfortos|van|nincs|2013.10.08|5|74.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+marton+utca/7163533?sid=0&|Márton utca|Külsõferencváros
felújított|29.900000|3.000000|0|2.000000|gáz (cirko)||11||összkomfortos|nincs|nincs|2013.10.08||106.000000|-1|http://ingatlan.com/sasad/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+beregszasz+ut/7206616?sid=0&|Beregszász út|Sasad
|12.400000|1.000000|0|0.000000|egyéb||9||összkomfortos|van|nincs|2013.10.08|5|31.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+marton+utca/7163705?sid=0&|Márton utca|Külsõferencváros
|11.990000|1.000000|0|0.000000|gáz (cirko)||9|utcai|összkomfortos|van|nincs|2013.10.08||29.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+bokreta+utca/20214657?sid=0&|Bokréta utca|Külsõferencváros
felújított|9.600000|1.000000|0|2.000000|||3|||van|nincs|2013.10.08||51.000000|-1|http://ingatlan.com/bekasmegyeri-lakotelep-hegy-felol/elado+lakas/panel-lakas/budapest+3+kerulet/20227700?sid=0&||Békásmegyeri lakótelep Hegy felõl
|13.500000|1.000000|2|0.000000|házközponti egyedi méréssel||9|||van|nincs|2013.10.08|3|34.000000|-1|http://ingatlan.com/ferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet/20369446?sid=0&||Ferencváros
|14.900000|1.000000|3|1.000000|házközponti egyedi méréssel||13|||van|nincs|2013.10.08||43.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/20365187?sid=0&||Angyalföld
felújított|16.500000|2.000000|1|1.000000|gáz (cirko)||14||összkomfortos|nincs|nincs|2013.10.08||49.000000|-1|http://ingatlan.com/herminamezo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+amerikai+ut/20366688?sid=0&|Amerikai út|Herminamezõ
közepes állapotú|8.890000|2.000000|9|0.000000|||11|utcai|összkomfortos|van|nincs|2013.10.09||48.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/panel-lakas/budapest+11+kerulet+etele+ut/20375234?sid=0&|Etele út|Kelenföld
jó állapotú|36.000000|3.000000|1|0.000000|gáz (cirko)||2||összkomfortos|nincs|nincs|2013.10.09||85.000000|-1|http://ingatlan.com/rozsadomb-ii/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+tovis+utca/20373222?sid=0&|Tövis utca|Rózsadomb
felújított|16.500000|2.000000|2|1.000000|gáz (konvektor)||6|udvari||van|nincs|2013.10.09|4|61.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-belul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet/20304329?sid=0&||Terézváros - Nagykörúton belül
felújított|8.600000|2.000000|2|0.000000|||3|udvari||van|nincs|2013.10.09||51.000000|-1|http://ingatlan.com/bekasmegyeri-lakotelep-hegy-felol/elado+lakas/panel-lakas/budapest+3+kerulet/20050450?sid=0&||Békásmegyeri lakótelep Hegy felõl
|31.000000|3.000000|0|0.000000|házközponti egyedi méréssel||9||duplakomfortos|van|nincs|2013.10.09||83.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+viola+utca/20139613?sid=0&|Viola utca|Külsõferencváros
|18.900000|2.000000|0|0.000000|házközponti egyedi méréssel||9|utcai|összkomfortos|van|nincs|2013.10.09||52.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+viola+utca/7030580?sid=0&|Viola utca|Külsõferencváros
|25.700000|3.000000|3|0.000000|házközponti egyedi méréssel||9|panorámás||van|nincs|2013.10.09||69.000000|-1|http://ingatlan.com/ix-ker/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet/20221406?sid=0&||
felújított|7.990000|2.000000|0|0.000000|||3|panorámás||van|nincs|2013.10.09||51.000000|-1|http://ingatlan.com/bekasmegyeri-lakotelep-hegy-felol/elado+lakas/panel-lakas/budapest+3+kerulet+zsirai+miklos+utca/20256158?sid=0&|Zsirai Miklós utca|Békásmegyeri lakótelep Hegy felõl
felújított|15.900000|1.000000|4|2.000000|gáz (cirko)||8|utcai|komfortos|van|nincs|2013.10.09|4|44.000000|-1|http://ingatlan.com/jozsefvaros-nagykoruton-belul-palotanegyed/elado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+szentkiralyi+utca/20373005?sid=0&|Szentkirályi utca|Palotanegyed
közepes állapotú|17.900000|2.000000|2|0.000000|gáz (konvektor)||11|panorámás|összkomfortos|nincs|nincs|2013.10.09||54.000000|-1|http://ingatlan.com/sashegy-xii/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+feherlo+utca/20318653?sid=0&|Fehérló utca|Sashegy
|23.900000|0.000000|0|0.000000|házközponti egyedi méréssel||13|utcai|összkomfortos|van|nincs|2013.10.09||65.000000|-1|http://ingatlan.com/marinapart/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+danubius+utca/20373937?sid=0&|Danubius utca|Marinapart
felújított|20.600000|2.000000|2|0.000000|házközponti egyedi méréssel||13|||van|nincs|2013.10.09|8|58.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+teve+utca/20276826?sid=0&|Teve utca|
|16.100000|1.000000|1|1.000000|házközponti egyedi méréssel||13|||van|nincs|2013.10.09|7|42.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+petnehazy+utca/20349126?sid=0&|Petneházy utca|
jó állapotú|15.900000|1.000000|4|1.000000|||11|panorámás|összkomfortos|van|nincs|2013.10.09||46.000000|-1|http://ingatlan.com/muegyetem-kornyeke/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+korosy+jozsef+utca/20370973?sid=0&|Kõrösy József utca|Mûegyetem környéke
|13.100000|1.000000|0|0.000000|házközponti egyedi méréssel||9||összkomfortos|nincs|nincs|2013.10.09||32.000000|-1|http://ingatlan.com/ferencvaros-nagykoruton-kivul-kulsoferencvaros/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+angyal+utca/20297631?sid=0&||
|28.500000|2.000000|1|0.000000|gáz (cirko)||3|panorámás|luxus|van|nincs|2013.10.09|4|52.000000|-1|http://ingatlan.com/iii-ker/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+nanasi+ut/20354920?sid=0&|Nánási út|
felújított|21.900000|2.000000|1|0.000000|gáz (cirko)||11||összkomfortos|nincs|nincs|2013.10.09|3|59.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+bornemissza+utca/20359400?sid=0&|Bornemissza utca|Kelenföld
